Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,136.0,136.0,133.0,133.0,44.253925,1900.0
2000-01-05,128.0,132.0,122.0,129.0,42.922985,5500.0
2000-01-06,130.0,131.0,126.0,126.0,41.924767,1400.0
2000-01-07,128.0,129.0,128.0,129.0,42.922985,2500.0
2000-01-10,126.0,128.0,126.0,127.0,42.257511,400.0
2000-01-11,127.0,128.0,127.0,128.0,42.590244,2000.0
2000-01-12,128.0,129.0,127.0,127.0,42.257511,400.0
2000-01-13,129.0,129.0,129.0,129.0,42.922985,900.0
2000-01-14,129.0,129.0,129.0,129.0,42.922985,1700.0
2000-01-17,128.0,129.0,128.0,129.0,42.922985,2600.0
2000-01-18,129.0,129.0,128.0,128.0,42.590244,400.0
2000-01-19,129.0,130.0,129.0,129.0,42.922985,1800.0
2000-01-20,129.0,131.0,129.0,130.0,43.255718,6300.0
2000-01-21,130.0,130.0,127.0,127.0,42.257511,5600.0
2000-01-24,129.0,133.0,129.0,130.0,43.255718,5500.0
2000-01-25,130.0,134.0,130.0,134.0,44.586662,12700.0
2000-01-26,133.0,133.0,133.0,133.0,44.253925,2000.0
2000-01-27,133.0,133.0,133.0,133.0,44.253925,1300.0
2000-01-28,133.0,133.0,133.0,133.0,44.253925,2100.0
2000-01-31,133.0,135.0,133.0,135.0,44.919395,5800.0
2000-02-01,134.0,134.0,134.0,134.0,44.586662,1100.0
2000-02-02,134.0,135.0,134.0,134.0,44.586662,1500.0
2000-02-03,134.0,134.0,134.0,134.0,44.586662,1500.0
2000-02-04,133.0,133.0,133.0,133.0,44.253925,2600.0
2000-02-07,135.0,135.0,133.0,133.0,44.253925,0.0
2000-02-08,134.0,135.0,134.0,134.0,44.586662,5500.0
2000-02-09,132.0,133.0,132.0,133.0,44.253925,1200.0
2000-02-10,132.0,133.0,132.0,133.0,44.253925,2700.0
2000-02-11,132.0,132.0,131.0,132.0,43.921192,2500.0
2000-02-14,131.0,131.0,129.0,129.0,42.922985,5900.0
2000-02-15,130.0,130.0,129.0,129.0,42.922985,2300.0
2000-02-16,130.0,130.0,129.0,129.0,42.922985,400.0
2000-02-17,128.0,128.0,127.0,127.0,42.257511,3700.0
2000-02-18,129.0,129.0,128.0,128.0,42.590244,1700.0
2000-02-21,128.0,128.0,128.0,128.0,42.590244,0.0
2000-02-22,126.0,131.0,126.0,128.0,42.590244,2100.0
2000-02-23,130.0,131.0,130.0,131.0,43.588455,3500.0
2000-02-24,132.0,132.0,130.0,130.0,43.255718,1500.0
2000-02-25,131.0,131.0,130.0,130.0,43.255718,1600.0
2000-02-28,133.0,134.0,131.0,131.0,43.588455,11100.0
2000-02-29,133.0,133.0,130.0,131.0,43.588455,6100.0
2000-03-01,132.0,132.0,132.0,132.0,43.921192,1200.0
2000-03-02,132.0,132.0,128.0,128.0,42.590244,10400.0
2000-03-03,128.0,129.0,128.0,129.0,42.922985,600.0
2000-03-06,129.0,131.0,129.0,130.0,43.255718,1400.0
2000-03-07,130.0,130.0,130.0,130.0,43.255718,600.0
2000-03-08,130.0,130.0,129.0,129.0,42.922985,1100.0
2000-03-09,130.0,130.0,129.0,130.0,43.255718,4300.0
2000-03-10,131.0,131.0,130.0,130.0,43.255718,7600.0
2000-03-13,131.0,132.0,131.0,132.0,43.921192,3500.0
2000-03-14,148.0,148.0,140.0,143.0,47.581295,32300.0
2000-03-15,144.0,149.0,144.0,144.0,47.914024,28300.0
2000-03-16,147.0,147.0,145.0,146.0,48.579498,15500.0
2000-03-17,147.0,147.0,145.0,147.0,48.912239,7100.0
2000-03-20,147.0,147.0,145.0,145.0,48.246758,14000.0
2000-03-21,145.0,146.0,145.0,146.0,48.579498,6400.0
2000-03-22,145.0,145.0,144.0,145.0,48.246758,5100.0
2000-03-23,145.0,145.0,144.0,145.0,48.246758,5900.0
2000-03-24,145.0,146.0,145.0,145.0,48.246758,4600.0
2000-03-27,145.0,145.0,144.0,145.0,48.246758,3200.0
2000-03-28,144.0,145.0,144.0,145.0,48.246758,6500.0
2000-03-29,145.0,145.0,144.0,144.0,47.914024,5300.0
2000-03-30,145.0,145.0,143.0,143.0,47.581295,11200.0
2000-03-31,144.0,144.0,143.0,144.0,47.914024,1600.0
2000-04-03,144.0,145.0,144.0,144.0,47.914024,10600.0
2000-04-04,145.0,146.0,144.0,145.0,48.246758,25100.0
2000-04-05,146.0,147.0,146.0,147.0,48.912239,6300.0
2000-04-06,147.0,147.0,147.0,147.0,48.912239,0.0
2000-04-07,147.0,147.0,147.0,147.0,48.912239,2900.0
2000-04-10,147.0,147.0,146.0,146.0,48.579498,6900.0
2000-04-11,147.0,148.0,147.0,148.0,49.244965,4000.0
2000-04-12,148.0,150.0,148.0,150.0,49.910431,13400.0
2000-04-13,150.0,150.0,150.0,150.0,49.910431,0.0
2000-04-14,150.0,150.0,150.0,150.0,49.910431,0.0
2000-04-17,148.0,150.0,148.0,149.0,49.577705,6000.0
2000-04-18,149.0,150.0,146.0,146.0,48.579498,16100.0
2000-04-19,149.0,150.0,147.0,147.0,48.912239,8700.0
2000-04-20,149.0,149.0,148.0,148.0,49.244965,5500.0
2000-04-21,148.0,149.0,148.0,148.0,49.244965,12300.0
2000-04-24,148.0,148.0,148.0,148.0,49.244965,4700.0
2000-04-25,148.0,149.0,147.0,147.0,48.912239,14000.0
2000-04-26,148.0,148.0,147.0,148.0,49.244965,12900.0
2000-04-27,148.0,149.0,148.0,148.0,49.244965,10400.0
2000-04-28,149.0,149.0,148.0,148.0,49.244965,9100.0
2000-05-01,148.0,148.0,148.0,148.0,49.244965,0.0
